,case:german speaking,case:yearsOfEducation,case:age,case:gender,case:citizen,case:protected,case:married,case:case,Case_outcome,Target,case_start_date,case_end_date,lead_time_days,age_Childhood,age_Adolescence,age_Youth,age_Young Adult,age_Middle-Aged Adult,age_Pre-Retirement,age_Retired,yearsOfEducation_No Formal Education,yearsOfEducation_Elementary Education,yearsOfEducation_Secondary Education,yearsOfEducation_Higher Education,yearsOfEducation_Postgraduate Education,Apply for Viewing Appointment -> Set Appointment,Check Paperwork -> Screen Prospective Tenant,Hand In The Paperwork -> Check Paperwork,Screen Prospective Tenant -> Extensive Screening,Set Appointment -> View The Property,View The Property -> Hand In The Paperwork,Hotline -> Hotline,Hotline -> Real Estate Agent 1,Hotline -> Real Estate Agent 2,Hotline -> Real Estate Agent 3,Hotline -> Real Estate Agent 4,Hotline -> Real Estate Agent 5,Lawyer 1 -> Real Estate Agent 1,Lawyer 1 -> Real Estate Agent 2,Lawyer 1 -> Real Estate Agent 3,Lawyer 1 -> Real Estate Agent 4,Lawyer 1 -> Real Estate Agent 5,Lawyer 2 -> Real Estate Agent 1,Lawyer 2 -> Real Estate Agent 2,Lawyer 2 -> Real Estate Agent 3,Lawyer 2 -> Real Estate Agent 4,Lawyer 2 -> Real Estate Agent 5,Lawyer 3 -> Real Estate Agent 1,Lawyer 3 -> Real Estate Agent 2,Lawyer 3 -> Real Estate Agent 3,Lawyer 3 -> Real Estate Agent 4,Lawyer 3 -> Real Estate Agent 5,Real Estate Agent 1 -> Hotline,Real Estate Agent 1 -> Lawyer 1,Real Estate Agent 1 -> Lawyer 2,Real Estate Agent 1 -> Lawyer 3,Real Estate Agent 1 -> Real Estate Agent 1,Real Estate Agent 1 -> Real Estate Agent 2,Real Estate Agent 1 -> Real Estate Agent 3,Real Estate Agent 1 -> Real Estate Agent 4,Real Estate Agent 1 -> Real Estate Agent 5,Real Estate Agent 2 -> Hotline,Real Estate Agent 2 -> Lawyer 1,Real Estate Agent 2 -> Lawyer 2,Real Estate Agent 2 -> Lawyer 3,Real Estate Agent 2 -> Real Estate Agent 1,Real Estate Agent 2 -> Real Estate Agent 2,Real Estate Agent 2 -> Real Estate Agent 3,Real Estate Agent 2 -> Real Estate Agent 4,Real Estate Agent 2 -> Real Estate Agent 5,Real Estate Agent 3 -> Hotline,Real Estate Agent 3 -> Lawyer 1,Real Estate Agent 3 -> Lawyer 2,Real Estate Agent 3 -> Lawyer 3,Real Estate Agent 3 -> Real Estate Agent 1,Real Estate Agent 3 -> Real Estate Agent 2,Real Estate Agent 3 -> Real Estate Agent 3,Real Estate Agent 3 -> Real Estate Agent 4,Real Estate Agent 3 -> Real Estate Agent 5,Real Estate Agent 4 -> Hotline,Real Estate Agent 4 -> Lawyer 1,Real Estate Agent 4 -> Lawyer 2,Real Estate Agent 4 -> Lawyer 3,Real Estate Agent 4 -> Real Estate Agent 1,Real Estate Agent 4 -> Real Estate Agent 2,Real Estate Agent 4 -> Real Estate Agent 3,Real Estate Agent 4 -> Real Estate Agent 4,Real Estate Agent 4 -> Real Estate Agent 5,Real Estate Agent 5 -> Hotline,Real Estate Agent 5 -> Lawyer 1,Real Estate Agent 5 -> Lawyer 2,Real Estate Agent 5 -> Lawyer 3,Real Estate Agent 5 -> Real Estate Agent 1,Real Estate Agent 5 -> Real Estate Agent 2,Real Estate Agent 5 -> Real Estate Agent 3,Real Estate Agent 5 -> Real Estate Agent 4,Real Estate Agent 5 -> Real Estate Agent 5
197,0,7,39,1,0,0,0,1024,Negative,0,2015-01-05 00:00:26+00:00,2015-01-09 15:05:55+00:00,4,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204,1,6,59,0,1,0,1,1025,Negative,0,2015-01-05 00:01:10+00:00,2015-01-10 13:20:50+00:00,5,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,10,51,1,1,0,1,1026,Negative,0,2015-01-05 00:00:11+00:00,2015-01-10 13:22:03+00:00,5,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
220,1,9,50,0,1,0,1,1027,Positive,1,2015-01-05 00:01:08+00:00,2015-01-10 13:20:57+00:00,5,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,11,47,0,1,0,1,1028,Negative,0,2015-01-05 00:01:05+00:00,2015-01-09 15:09:25+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,1,12,53,0,1,0,1,1029,Negative,0,2015-01-05 00:01:00+00:00,2015-01-09 15:09:20+00:00,4,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1,7,58,1,0,0,1,103,Positive,1,2015-01-05 00:00:16+00:00,2015-01-09 15:08:17+00:00,4,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1,4,46,0,1,0,1,1030,Positive,1,2015-01-05 00:00:42+00:00,2015-01-10 13:20:06+00:00,5,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0,4,58,1,0,1,0,1031,Negative,0,2015-01-05 00:00:29+00:00,2015-01-10 05:03:48+00:00,5,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,1,7,55,0,0,0,0,1032,Positive,1,2015-01-05 00:00:25+00:00,2015-01-09 15:07:36+00:00,4,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
271,1,11,41,1,0,0,1,1034,Positive,1,2015-01-05 00:02:41+00:00,2015-01-09 15:09:28+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1,9,49,0,0,0,0,1035,Negative,0,2015-01-05 00:00:07+00:00,2015-01-09 15:08:13+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,1,10,58,0,1,0,0,1036,Negative,0,2015-01-05 00:00:29+00:00,2015-01-10 13:19:34+00:00,5,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,1,11,47,1,0,0,1,1037,Positive,1,2015-01-05 00:00:31+00:00,2015-01-09 15:06:36+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1,15,58,0,1,0,0,1038,Negative,0,2015-01-05 00:00:00+00:00,2015-01-10 13:20:09+00:00,5,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
308,1,13,56,0,1,0,0,1039,Positive,1,2015-01-05 00:00:57+00:00,2015-01-09 15:08:01+00:00,4,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322,1,9,55,1,0,0,1,1041,Positive,1,2015-01-05 00:05:48+00:00,2015-01-10 13:26:14+00:00,5,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
330,1,8,62,0,1,0,0,1042,Negative,0,2015-01-05 00:01:54+00:00,2015-01-09 15:08:24+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1,7,59,0,0,0,0,1043,Negative,0,2015-01-05 00:00:31+00:00,2015-01-09 15:04:58+00:00,4,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
344,1,10,50,0,1,0,1,1044,Positive,1,2015-01-05 00:02:02+00:00,2015-01-09 15:10:16+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0,15,36,1,1,0,1,1045,Positive,1,2015-01-05 00:00:05+00:00,2015-01-09 15:08:44+00:00,4,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,1,9,62,0,1,0,1,1047,Negative,0,2015-01-05 00:00:11+00:00,2015-01-09 15:06:20+00:00,4,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0,13,55,1,1,0,0,1048,Positive,1,2015-01-05 00:00:09+00:00,2015-01-09 15:07:04+00:00,4,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
372,1,1,56,1,0,1,1,1049,Negative,0,2015-01-05 00:01:05+00:00,2015-01-10 05:00:34+00:00,5,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0,9,70,0,1,0,1,105,Negative,0,2015-01-05 00:00:00+00:00,2015-01-09 15:06:31+00:00,4,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1,10,36,1,1,0,0,1050,Positive,1,2015-01-05 00:00:46+00:00,2015-01-09 15:08:58+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0,15,49,0,1,0,1,1051,Positive,1,2015-01-05 00:00:22+00:00,2015-01-10 13:19:25+00:00,5,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
401,0,12,42,1,0,0,1,1052,Negative,0,2015-01-05 00:00:01+00:00,2015-01-09 15:07:07+00:00,4,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0,9,44,1,1,0,1,1053,Positive,1,2015-01-05 00:05:31+00:00,2015-01-09 15:12:27+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0,8,40,1,1,0,0,1054,Negative,0,2015-01-05 00:00:48+00:00,2015-01-09 15:06:27+00:00,4,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,1,11,53,0,0,0,0,1055,Negative,0,2015-01-05 00:01:45+00:00,2015-01-07 18:41:30+00:00,2,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
426,1,10,33,0,0,0,1,1057,Positive,1,2015-01-05 00:00:05+00:00,2015-01-10 13:22:45+00:00,5,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
